Specie	TAB007	TAB008	TAB009	TAB010	APW023	APO164	APO165	APO166	APO167	APP365	APP366	APP373	APP374	APP375	APP376	APP377	APP378	APP1211	APP1212	APP1223	APP1224	APP1235	APP1236	APP1307	APP1308	APP1319	APP1320	APP1331	APP1332	APP1355	APP1356	APP1367	APP1368	APP1379	APP1380	APP1391	APP1392	APP1417	APP1418	APP1419	APP1420	APP1421	APP1422	APP1423	APP1424	APP1425	APP1426	APP1439	APP1440	APP1499	APP1500	APP1511	APP1512	APP1522	APP1523	APP1524	APP1534
d__Viruses;-__Retro_transcribing_viruses;f__Hepadnaviridae;g__Orthohepadnavirus;s__Hepatitis_B_virus	0.9995154507649553	0.9988852381512602	0.9999998821192069	0.999999953708967		6.337533333239672e-07	0.9468430218413688	0.9999253562204216	0.6028337553592136		3.1417329560736047e-23	0.9999976438382753		0.999990507138792	0.9999438283031972	0.999323948568318	0.9927391424965155	2.39473073921331e-08	0.9995342200525804	0.9832958713637399	0.997230222755378	0.6722546074969049	0.4831049956576653	0.9996422867078145	0.9983492238332734	0.9995601697828758	0.5145564072583365	0.9999717217451316	0.9873586567454445	0.9982271890950623	0.9999945274238509	0.9999999923012423	0.9998346700459045	0.999974377382894	0.502125222057917	0.9999984954563604	0.9834232051262572	0.9999903584846694	0.999999743991903	5.0605547513695e-13	0.9999999478931564	4.77430384748611e-07	0.996823779772013	0.9999844039279807	2.2625952786677638e-07	0.9991003071236757	0.9959332358910249	1.3417295045629343e-24		0.6628644214649468	0.9824952191621222	1.2358348774472479e-11	0.9907709589565893	0.20903809957588304	0.9028937175183701	0.9999999807564661	0.9996713820168623
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Deltaretrovirus;-__unclassified_Deltaretrovirus;s__Human_T_lymphotropic_virus_4	0.8088517981256409	0.920476517107832	0.97314638111849	0.9951973668432024		0.40409900762139367			0.4244378894799812			0.7143073154842201		0.5905827169629276		0.893320371794638		0.6635371035543909	0.9178066357171717					0.5135275552133352				0.7477412744597955			0.9230596729251763	0.9924595506099417		0.4621480682822043	0.9707938706389823	0.9584617153076234	0.8778823064784667	0.9833285660817845		0.9917778787419786			0.7747139104461385	0.9998381549832434		0.9353292102911156			0.9988390841417287		0.9062001346747033	0.9757782078754288		0.29688648490634795	0.9589164367458941	0.9945191884132605	
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Deltaretrovirus;s__Primate_T_lymphotropic_virus_1	0.6684996044627455	0.9378783493449797	0.982979312938276	0.9815101835910771		0.45017067296774965	0.9179802033352432		0.4674673712136322			0.7669910397661377		0.4696138904365221	0.997215012859433	0.9220286109245736		0.4875263158695118						0.5909678035091497	0.9299011839019029		0.24080971285701408	0.9422220179992716			0.9371232976323473	0.9958504461848257	0.8106353274712953	0.2941368627441035	0.9790572493932508	0.9684191446706323	0.8080196121889393	0.9913564317178698		0.994972242783366			0.816812091965011	0.9999109787164207		0.8660272233104802			0.9949184316085526		0.9218495271965346	0.9831503118353219		0.32063468201130296	0.9699089869045185	0.9964964217870587	
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Deltaretrovirus;s__Primate_T_lymphotropic_virus_2	0.8113596592848439	0.7485304038168602	0.9738520618566031	0.971818796357888		0.4075944781816914			0.4272599709986453			0.7178819668068237		0.5976743814359962		0.8028785711714225		0.5281176315941077						0.6954201619148195				0.9266597498472038			0.9241831039037999	0.9927183662374331		0.3245697196757992	0.9713797560393748	0.9592126761561703	0.8802475521324417	0.9611866325080267		0.9920556511562637			0.7774067749635799	0.9998460576523759		0.9366567396716989			0.9912499606956046		0.9074646476418524	0.9762895650813536		0.29830542277769545	0.959661723374422	0.9946804254126568	
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Deltaretrovirus;s__Primate_T_lymphotropic_virus_3	0.8355447662201809	0.9344782329517505	0.9812096876534726	0.9796248235852635		0.4378768544550198			0.2257725155705334			0.7573996665865452		0.6736889208018364		0.9158091455428867		0.6038389030698597	0.9321071484071113					0.57401008458368				0.938974871302255			0.9336972180697535	0.9952770272153498		0.38848286539128585	0.977445555198812	0.9662556376418837	0.9054610299443633	0.9991585798090571		0.9944184962573325			0.8083726605862664	0.9998935434126104		0.951043646275758			0.9993077480774771		0.9179341554999315	0.9817777731488561		0.315579177094916	0.9678177334340808		
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Gammaretrovirus;-__Mammalian_gammaretrovirus_group;-__Replication_competent_viruses;s__Murine_leukemia_virus	0.8412542206105774	0.23218862377399044	0.855023832775285	0.8616367791290503	0.41456726872745275	0.18591036703310282	0.21997834196483157	0.08602171584382248	0.5838560477686959		0.8701308307543485	0.8809522820011826		0.30320744925642495	0.07387363645819955		0.04861489159513134	0.6988933640439842	0.7825750144207269		0.8006921233154425	0.22673561330879005		0.5519916047490241	0.451913646535049			0.8006921233154425				0.17291894017326964	0.8174347355918218	0.9781038838907874	0.8833186453884274	0.8602093980731595	0.25827032282198836	0.9897407238110764	0.8072511591677036	0.003397495093043265	0.00023963785199260324		0.8221256504643207	0.5002953016428762	0.667341824187361	0.7586122018571877						0.25385231373006717		0.20351477307307908	0.8611418300010163	1.0109161066616808e-07	0.6595546062972518
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Gammaretrovirus;-__Mammalian_gammaretrovirus_group;-__Replication_competent_viruses;s__Porcine_type_C_oncovirus	0.7418602586621872	0.13746569505741366	0.4880003047515809	0.46961148509500217	0.3260402305188975	0.0968436407774205	0.6474220176845822	0.17429038200002134	0.4717342247454872			0.8025326842699586		0.21718978590739843	0.12414628199602683	0.9016079208061563	0.01515733674286389	0.4570703773236616	0.6722665734480833		0.6968408649545708	0.5195409910174241		0.8756887663863889	0.305770046806941			0.6968408649545708				0.2352610265997589	0.6672968546735825	0.9380594165815459		0.7714590009714338	0.11262843331838093	0.9532506655032575		0.0009075659726010069	0.00032732131433547756			0.24077338367166934	0.5045198054884691	0.8616260828219275						0.28572951295921456		0.164932289065067	0.4283551256424993	8.919394067690367e-10	0.5523680713703931
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Gammaretrovirus;-__unclassified_Gammaretrovirus;s__Murine_leukemia_related_retroviruses	0.7150480085359153	0.1168841936212611	0.6964914315192615	0.6836603079144892	0.3063529942804698	0.08160250506282389	0.6195549993647349	0.03358976247492157				0.7777187719253345		0.17041553513868696	0.21943740615788446		0.012057817749141848	0.23024277213337277	0.6444725907465086		0.6737058532674827	0.22684172222505788		0.8552616014916331	0.2759714375745132			0.6707454471482986					0.6267093361499154	0.7358793784821737		0.7454691813992091	0.20359046128893568	0.8375474825634255		0.0004937042353459561	1.1490833334337425e-05			0.1932189828441608	0.4650921822232442	0.5607962334271346						0.25180963213072227		0.15387672236144742	0.7372945125738288	1.3288240938368773e-08	0.5253283728801499
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Lentivirus;-__Primate_lentivirus_group;s__Human_immunodeficiency_virus_1	0.8174890800025136	0.9065848049836064	0.9518385476740051	0.972332570630795	0.6872212783920922	0.042307934029170643	0.8356664357242964	0.7062165383410075	0.15667944048823276		0.9998324244527241	0.7635594687625572	0.002715136732170234	0.9999902725899272	0.36726224219977976	0.46804797353391875	0.9303907843677713	0.7750297512748402	0.5531649413613648	0.9789497909216989	0.8150016853878779	0.10238291102976611		0.10395690036923884	0.9977381426370889	0.0008632896970069002	0.7901707591978724	0.9213543246584477	0.9503381835466147	0.9977895283933071	0.3322273670832481	0.0029320713500757783	0.026627907120393673	0.19725261975496725	0.8098360576687302	0.7730413111842971	0.4147694301506301	0.9999999999927359	0.0035569405550242733	0.9971395611544585	0.6711114442560658	0.9729388782945744	0.9631202779897706	0.9998685858029746	0.9926075675967707	0.9939308989088504	0.9945338615397319	0.5028315653053449	0.5988937320240224	0.6919733501197278	0.4033626135892945	0.33640685178119806	0.015397669166371681		0.913675856332396	0.2592438916624918	0.34317293328356085
d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Lentivirus;-__Primate_lentivirus_group;s__Human_immunodeficiency_virus_2	0.8386800036210079	0.7394942617609246	0.4973125479403504	0.5434547994629877	0.06423491430693913	0.35898448220185397	0.9692397750128544	0.8882089629273419	0.3048451428093353		0.9981595508893533	0.2878330268451761	0.002760392039867241	0.2394906205449575	0.1721030456076881	0.41446755040923605	0.8164751979646904	0.36729919365566516	0.27720551132489785	0.9931593139483436	0.9206085753817503	0.010667296667396494		0.10900938414037663	0.9458973429201722		0.9048227970213283	0.8319905909816331	0.8670341519956526	0.6544035688208631	0.05046648927695985	0.0019240479845329208	0.18178823426520263	0.8927184654210865	0.7277239451845786	0.7970233628154844	0.4055644255761798	5.458184623082689e-07	1.9151372744556037e-07	0.9991533458903296	0.017553692683010012	0.999787287482401	0.9314177805471527	1.4975190667672113e-18	0.9466538295182362	0.9687907329010004	0.9829492611574118	0.6124176249243527	0.0323140785625488	0.8679571064946245	0.16401234082618577	0.7158192182112526	0.0007031533532880868		0.8029112086828306	0.05858837429422339	0.09275942837941165
